ts,open,high,low,close,volume,taker_buy_volume,taker_sell_volume,delta,ratio,cum_delta,taker_total,taker_ratio_to_volume,close_pct_change,price_change,price_rolling_max,price_rolling_min,delta_rolling_max,delta_rolling_min
2026-01-09 03:30:00,3115.0,3123.99,3114.76,3123.64,5553.851000000001,4454.45,1099.401,3355.049,4.051706338269657,-147881.57999999996,5553.851,0.9999999999999999,0.2770456595644788,8.639999999999873,3123.64,3114.4,3355.049,-6699.0070000000005
2026-01-09 03:35:00,3123.65,3124.46,3120.3,3122.49,4394.811,2162.914,2231.897,-68.98299999999972,0.9690922116925648,-147950.56299999997,4394.811,1.0,-0.036816022332919474,-1.1600000000003092,3123.64,3114.4,3355.049,-6699.0070000000005
2026-01-09 03:40:00,3122.5,3122.5,3114.3,3114.89,4190.9529999999995,1705.246,2485.707,-780.4609999999998,0.6860205164969162,-148731.02399999998,4190.9529999999995,1.0,-0.24339549526178894,-7.610000000000127,3123.64,3114.4,3355.049,-6699.0070000000005
2026-01-09 03:45:00,3114.9,3117.58,3114.29,3116.5,3431.577,2496.737,934.84,1561.897,2.6707639810020964,-147169.12699999998,3431.577,1.0,0.05168721848927138,1.599999999999909,3123.64,3114.4,3355.049,-6699.0070000000005
2026-01-09 03:50:00,3116.5,3118.38,3113.33,3113.56,2767.892,668.952,2098.94,-1429.988,0.31870944381449684,-148599.115,2767.892,1.0,-0.09433659553986784,-2.9400000000000546,3123.64,3113.56,3355.049,-6699.0070000000005
2026-01-09 03:55:00,3113.56,3113.56,3101.74,3109.8,10248.42,4425.295,5823.125,-1397.83,0.7599519158527424,-149996.94499999998,10248.42,1.0,-0.12076208584385073,-3.7599999999997635,3123.64,3109.8,3355.049,-6699.0070000000005
2026-01-09 04:00:00,3109.79,3109.79,3095.58,3097.4,14730.007,4854.193,9875.814,-5021.621,0.4915233316463838,-155018.566,14730.007000000001,1.0000000000000002,-0.39873946877613253,-12.389999999999873,3123.64,3097.4,3355.049,-6699.0070000000005
2026-01-09 04:05:00,3097.4,3098.0,3087.22,3091.34,17076.745,8385.447,8691.298,-305.85100000000057,0.9648095140679792,-155324.417,17076.745000000003,1.0000000000000002,-0.1956479628075103,-6.059999999999945,3123.64,3091.34,3355.049,-5021.621
2026-01-09 04:10:00,3091.34,3097.58,3091.33,3095.24,5867.525,3033.025,2834.5,198.5250000000001,1.0700388075498324,-155125.892,5867.525,1.0,0.12615888255578245,3.899999999999636,3123.64,3091.34,3355.049,-5021.621
2026-01-09 04:15:00,3095.24,3100.06,3093.29,3097.79,4631.485,2311.939,2319.546,-7.606999999999971,0.9967204789213062,-155133.49899999998,4631.485,1.0,0.08238456468643296,2.550000000000182,3123.64,3091.34,3355.049,-5021.621
2026-01-09 04:20:00,3097.8,3101.11,3093.43,3093.72,3520.746,1458.447,2062.299,-603.8520000000001,0.7071947375235114,-155737.351,3520.746,1.0,-0.13138398664854778,-4.080000000000382,3122.49,3091.34,1561.897,-5021.621
2026-01-09 04:25:00,3093.72,3095.26,3090.0,3093.79,4536.994,1704.23,2832.764,-1128.534,0.6016138301672853,-156865.885,4536.994000000001,1.0000000000000002,0.002262648203466,0.07000000000016371,3116.5,3091.34,1561.897,-5021.621
2026-01-09 04:30:00,3093.8,3097.98,3093.8,3097.7,4176.543,2614.589,1561.954,1052.635,1.6739218952670822,-155813.25,4176.543,1.0,0.126382204351283,3.899999999999636,3116.5,3091.34,1561.897,-5021.621
2026-01-09 04:35:00,3097.69,3102.98,3097.69,3100.98,3789.163,1848.238,1940.925,-92.6869999999999,0.9522459651970067,-155905.937,3789.163,1.0,0.1058850114601162,3.2899999999999636,3113.56,3091.34,1052.635,-5021.621
2026-01-09 04:40:00,3100.98,3104.0,3099.27,3099.63,3333.606,1753.819,1579.787,174.03199999999993,1.1101616863539199,-155731.905,3333.6059999999998,0.9999999999999999,-0.04353462453804413,-1.349999999999909,3109.8,3091.34,1052.635,-5021.621
2026-01-09 04:45:00,3099.63,3104.69,3099.28,3102.47,2902.059,1575.398,1326.661,248.73699999999985,1.1874910018459877,-155483.168,2902.059,1.0,0.09162383897431958,2.8399999999996908,3102.47,3091.34,1052.635,-5021.621
2026-01-09 04:50:00,3102.47,3106.59,3099.61,3103.47,4077.236,2421.193,1656.043,765.1500000000003,1.462035104160943,-154718.018,4077.236,1.0,0.03223238258549532,1.0,3103.47,3091.34,1052.635,-1128.534
2026-01-09 04:55:00,3103.46,3108.66,3103.18,3106.63,5725.4310000000005,3065.278,2660.093,405.18499999999995,1.1523198625010478,-154312.833,5725.370999999999,0.9999895204395963,0.1018215094716668,3.1700000000000728,3106.63,3093.72,1052.635,-1128.534
2026-01-09 05:00:00,3106.62,3111.28,3106.62,3110.57,3984.163,2327.558,1656.605,670.953,1.405016886946496,-153641.88,3984.163,1.0,0.1268255312026234,3.950000000000273,3110.57,3093.72,1052.635,-1128.534
2026-01-09 05:05:00,3110.56,3113.0,3110.15,3111.53,2945.3089999999997,1602.511,1342.798,259.71299999999997,1.1934118162225442,-153382.16700000002,2945.309,1.0000000000000002,0.03086251072954571,0.9700000000002547,3111.53,3093.72,1052.635,-1128.534
2026-01-09 05:10:00,3111.54,3113.42,3110.0,3111.89,1868.692,1034.167,834.525,199.64199999999994,1.239228303525958,-153182.52500000002,1868.692,1.0,0.011569870770955504,0.34999999999990905,3111.89,3093.79,1052.635,-1128.534
2026-01-09 05:15:00,3111.9,3112.67,3107.49,3108.61,2826.676,1097.001,1729.675,-632.674,0.6342237703614841,-153815.19900000002,2826.676,1.0,-0.10540218323911166,-3.2899999999999636,3111.89,3097.7,1052.635,-632.674
2026-01-09 05:20:00,3108.61,3109.05,3106.0,3107.77,1952.8719999999998,755.028,1197.844,-442.81600000000003,0.630322479387967,-154258.015,1952.872,1.0000000000000002,-0.02702172353560295,-0.8400000000001455,3111.89,3099.63,765.1500000000003,-632.674
2026-01-09 05:25:00,3107.77,3108.43,3106.26,3107.86,3047.529,1983.137,1064.392,918.7449999999999,1.8631641350179255,-153339.27000000002,3047.529,1.0,0.0028959672047745855,0.09000000000014552,3111.89,3099.63,918.7449999999999,-632.674
2026-01-09 05:30:00,3107.86,3111.34,3106.08,3110.94,2503.192,1990.532,512.66,1477.8719999999998,3.8827527015955994,-151861.39800000002,2503.192,1.0,0.09910356322355707,3.0799999999999272,3111.89,3102.47,1477.8719999999998,-632.674
2026-01-09 05:35:00,3110.95,3118.63,3110.76,3117.7,5558.842000000001,4630.793,928.049,3702.7439999999997,4.989815192947786,-148158.654,5558.842,0.9999999999999999,0.21729766565732334,6.75,3117.7,3103.47,3702.7439999999997,-632.674
2026-01-09 05:40:00,3117.69,3120.53,3116.44,3116.45,4942.302,1728.968,3213.334,-1484.3659999999998,0.5380604692820604,-149643.02000000002,4942.302,1.0,-0.040093658786921615,-1.2400000000002365,3117.7,3106.63,3702.7439999999997,-1484.3659999999998
2026-01-09 05:45:00,3116.44,3118.18,3115.03,3117.44,3339.676,1597.118,1742.558,-145.44000000000005,0.9165364940507001,-149788.46000000002,3339.676,1.0,0.031766914277464586,1.0,3117.7,3107.77,3702.7439999999997,-1484.3659999999998
2026-01-09 05:50:00,3117.44,3119.59,3116.6,3117.61,1924.6789999999999,1045.846,878.829,167.01700000000005,1.1900449347939133,-149621.44300000003,1924.675,0.999997921731364,0.005453192362958603,0.17000000000007276,3117.7,3107.77,3702.7439999999997,-1484.3659999999998
2026-01-09 05:55:00,3117.61,3121.99,3117.1,3117.92,3310.8450000000003,1910.486,1400.363,510.12300000000005,1.3642791190569874,-149111.32000000004,3310.849,1.0000012081507892,0.009943514422916522,0.30999999999994543,3117.92,3107.77,3702.7439999999997,-1484.3659999999998
2026-01-09 06:00:00,3117.94,3123.0,3117.93,3119.76,3154.128,2151.208,1002.92,1148.288,2.1449447612970127,-147963.03200000004,3154.128,1.0,0.05901370144199003,1.8200000000001637,3119.76,3107.77,3702.7439999999997,-1484.3659999999998
2026-01-09 06:05:00,3119.75,3119.9,3116.83,3117.85,2574.349,716.638,1857.711,-1141.0729999999999,0.3857639858944691,-149104.10500000004,2574.349,1.0,-0.061222658153203824,-1.900000000000091,3119.76,3107.77,3702.7439999999997,-1484.3659999999998
2026-01-09 06:10:00,3117.85,3129.66,3117.84,3125.51,5547.515,4496.715,1050.8,3445.915,4.279325275980206,-145658.19000000003,5547.515,1.0,0.2456821206921589,7.660000000000309,3125.51,3107.86,3702.7439999999997,-1484.3659999999998
2026-01-09 06:15:00,3125.51,3125.51,3120.36,3123.07,2179.456,1012.641,1166.815,-154.1740000000001,0.8678676568264891,-145812.36400000003,2179.456,1.0,-0.07806725942326453,-2.4400000000000546,3125.51,3110.94,3702.7439999999997,-1484.3659999999998
2026-01-09 06:20:00,3123.1,3123.32,3121.42,3121.96,1511.696,533.615,978.081,-444.466,0.5455734238779815,-146256.83000000002,1511.696,1.0,-0.03554195070876176,-1.1399999999998727,3125.51,3116.45,3702.7439999999997,-1484.3659999999998
2026-01-09 06:25:00,3121.95,3121.95,3119.41,3121.01,2001.661,808.89,1192.771,-383.881,0.6781603509810349,-146640.711,2001.661,1.0,-0.03042960191673716,-0.9399999999995998,3125.51,3116.45,3445.915,-1484.3659999999998
2026-01-09 06:30:00,3121.02,3121.02,3111.02,3115.6,7248.205,1475.214,5772.991,-4297.777,0.2555372076623712,-150938.488,7248.205,1.0,-0.17334132220019338,-5.420000000000073,3125.51,3115.6,3445.915,-4297.777
2026-01-09 06:35:00,3115.59,3115.6,3105.53,3108.6,4377.753,1361.694,3016.059,-1654.3650000000002,0.45148122102385924,-152592.853,4377.753000000001,1.0000000000000002,-0.2246758248812375,-6.9900000000002365,3125.51,3108.6,3445.915,-4297.777
2026-01-09 06:40:00,3108.61,3112.21,3107.62,3109.56,3487.209,1667.081,1820.128,-153.04700000000003,0.9159141554879656,-152745.9,3487.209,1.0,0.030882069098625564,0.9499999999998181,3125.51,3108.6,3445.915,-4297.777
2026-01-09 06:45:00,3109.56,3116.72,3109.55,3114.54,2310.623,1676.182,634.441,1041.741,2.641982469607103,-151704.15899999999,2310.623,1.0,0.1601512754215939,4.980000000000018,3125.51,3108.6,3445.915,-4297.777
2026-01-09 06:50:00,3114.51,3117.6,3114.42,3116.74,1697.391,991.226,706.165,285.06100000000004,1.4036747785574193,-151419.098,1697.391,1.0,0.0706364342727861,2.2299999999995634,3125.51,3108.6,3445.915,-4297.777
2026-01-09 06:55:00,3116.74,3118.0,3114.46,3117.81,1694.273,845.542,848.731,-3.1889999999999645,0.9962426257553925,-151422.287,1694.2730000000001,1.0000000000000002,0.034330743019950205,1.0700000000001637,3125.51,3108.6,3445.915,-4297.777
2026-01-09 07:00:00,3117.81,3120.35,3116.0,3116.36,3574.537,2323.712,1250.825,1072.887,1.857743489297064,-150349.40000000002,3574.5370000000003,1.0000000000000002,-0.046507003313212,-1.449999999999818,3123.07,3108.6,1072.887,-4297.777
2026-01-09 07:05:00,3116.35,3120.7,3116.0,3119.2,2125.897,1069.33,1056.567,12.76299999999992,1.0120796882734364,-150336.63700000002,2125.897,1.0,0.09113196164756143,2.849999999999909,3121.96,3108.6,1072.887,-4297.777
2026-01-09 07:10:00,3119.2,3119.2,3115.86,3117.09,964.62,293.487,671.133,-377.646,0.4373008032685027,-150714.28300000002,964.6200000000001,1.0000000000000002,-0.0676455501410489,-2.1099999999996726,3121.01,3108.6,1072.887,-4297.777
2026-01-09 07:15:00,3117.09,3120.2,3117.0,3119.62,1790.8229999999999,730.87,1059.953,-329.08299999999997,0.6895305735254299,-151043.36600000004,1790.8229999999999,1.0,0.0811654459768496,2.5299999999997453,3119.62,3108.6,1072.887,-4297.777
2026-01-09 07:20:00,3119.62,3119.62,3117.65,3117.65,1580.217,754.48,825.737,-71.25699999999995,0.9137049690155583,-151114.62300000005,1580.217,1.0,-0.0631487168308853,-1.9699999999998,3119.62,3108.6,1072.887,-1654.3650000000002
2026-01-09 07:25:00,3117.66,3117.66,3116.0,3116.75,1402.109,419.018,983.091,-564.0730000000001,0.4262250391876235,-151678.69600000005,1402.109,1.0,-0.02886789729443784,-0.9099999999998545,3119.62,3109.56,1072.887,-564.0730000000001
2026-01-09 07:30:00,3116.75,3117.84,3108.33,3110.0,4308.332,1417.119,2891.213,-1474.0940000000003,0.4901468691514599,-153152.79000000007,4308.332,1.0,-0.21657174941845936,-6.75,3119.62,3110.0,1072.887,-1474.0940000000003
2026-01-09 07:35:00,3110.0,3110.6,3108.39,3110.01,6143.45,3405.639,2737.811,667.828,1.2439277218186353,-152484.96200000006,6143.450000000001,1.0000000000000002,0.00032154340836587636,0.010000000000218279,3119.62,3110.0,1072.887,-1474.0940000000003
2026-01-09 07:40:00,3110.01,3111.38,3107.66,3107.84,1919.318,906.0,1013.318,-107.31799999999998,0.894092476399314,-152592.28000000006,1919.318,1.0,-0.06977469525821789,-2.1700000000000728,3119.62,3107.84,1072.887,-1474.0940000000003
2026-01-09 07:45:00,3107.84,3111.64,3107.52,3108.91,3742.2219999999998,2399.967,1342.255,1057.712,1.788011219924679,-151534.56800000006,3742.222,1.0000000000000002,0.03442905683690434,1.069999999999709,3119.62,3107.84,1072.887,-1474.0940000000003
2026-01-09 07:50:00,3108.91,3109.28,3104.16,3104.81,4030.2219999999998,1278.977,2751.245,-1472.2679999999998,0.46487208518325346,-153006.83600000007,4030.2219999999998,1.0,-0.1318790186914387,-4.099999999999909,3119.62,3104.81,1057.712,-1474.0940000000003
2026-01-09 07:55:00,3104.8,3106.45,3104.44,3105.3,3111.417,1660.465,1450.952,209.51299999999992,1.144396920091085,-152797.32300000006,3111.417,1.0,0.015781964113759095,0.5,3119.62,3104.81,1057.712,-1474.0940000000003
2026-01-09 08:00:00,3105.33,3106.7,3104.0,3106.37,2919.93,1256.654,1663.276,-406.62200000000007,0.755529449111272,-153203.94500000007,2919.9300000000003,1.0000000000000002,0.03445721830417359,1.0399999999999636,3119.62,3104.81,1057.712,-1474.0940000000003
2026-01-09 08:05:00,3106.37,3110.36,3105.6,3110.36,3643.599,2995.793,647.806,2347.987,4.624521847590174,-150855.95800000007,3643.599,1.0,0.12844574213632942,3.9900000000002365,3117.65,3104.81,2347.987,-1474.0940000000003
2026-01-09 08:10:00,3110.36,3114.93,3110.2,3110.2,4613.904,3354.153,1259.751,2094.402,2.6625523615381135,-148761.55600000007,4613.9039999999995,0.9999999999999998,-0.005144099075360398,-0.16000000000030923,3116.75,3104.81,2347.987,-1474.0940000000003
2026-01-09 08:15:00,3110.2,3111.18,3106.02,3106.96,2709.253,857.376,1851.877,-994.501,0.46297675277569733,-149756.05700000006,2709.2529999999997,0.9999999999999998,-0.10417336505690322,-3.2399999999997817,3110.36,3104.81,2347.987,-1474.0940000000003
2026-01-09 08:20:00,3106.96,3110.36,3106.96,3107.67,3984.8559999999998,2571.352,1413.504,1157.848,1.8191331612786381,-148598.20900000006,3984.8559999999998,1.0,0.022851919561239775,0.7100000000000364,3110.36,3104.81,2347.987,-1472.2679999999998
2026-01-09 08:25:00,3107.67,3107.93,3102.24,3103.73,3681.635,897.682,2783.953,-1886.271,0.3224486907645352,-150484.48000000007,3681.635,1.0,-0.1267830882944465,-3.9400000000000546,3110.36,3103.73,2347.987,-1886.271
2026-01-09 08:30:00,3103.72,3108.0,3103.72,3107.48,2335.596,1913.085,422.511,1490.574,4.527893948323238,-148993.90600000008,2335.596,1.0,0.12082236534749491,3.7600000000002183,3110.36,3103.73,2347.987,-1886.271
2026-01-09 08:35:00,3107.49,3113.2,3106.05,3111.45,1912.792,1416.367,496.425,919.942,2.853133907438183,-148073.96400000007,1912.792,1.0,0.127756252654887,3.9600000000000364,3111.45,3103.73,2347.987,-1886.271
2026-01-09 08:40:00,3111.46,3113.83,3111.46,3112.15,2631.846,1433.143,1198.703,234.44000000000005,1.1955780539466407,-147839.52400000006,2631.846,1.0,0.022497549374089765,0.6900000000000546,3112.15,3103.73,2347.987,-1886.271
2026-01-09 08:45:00,3112.13,3116.57,3111.22,3115.34,5811.075,4473.383,1337.692,3135.691,3.3441053695469507,-144703.83300000007,5811.075,1.0,0.10250148611088417,3.2100000000000364,3115.34,3103.73,3135.691,-1886.271
2026-01-09 08:50:00,3115.33,3115.97,3113.83,3114.51,2909.827,1100.625,1809.202,-708.577,0.6083483215251807,-145412.41000000006,2909.827,1.0,-0.026642356853501248,-0.819999999999709,3115.34,3103.73,3135.691,-1886.271
2026-01-09 08:55:00,3114.5,3115.71,3113.64,3114.86,2654.46,1367.333,1287.127,80.20600000000013,1.0623139752332134,-145332.20400000006,2654.46,1.0,0.011237722787860172,0.36000000000012733,3115.34,3103.73,3135.691,-1886.271
2026-01-09 09:00:00,3114.87,3116.4,3113.13,3116.4,3940.97,2589.178,1351.792,1237.386,1.9153671570774202,-144094.81800000006,3940.97,1.0,0.04944042428873807,1.5300000000002,3116.4,3103.73,3135.691,-1886.271
2026-01-09 09:05:00,3116.4,3116.4,3112.5,3115.72,4249.149,2648.049,1601.1,1046.949,1.6538935731684468,-143047.86900000006,4249.148999999999,0.9999999999999998,-0.021820048774234824,-0.680000000000291,3116.4,3103.73,3135.691,-1886.271
2026-01-09 09:10:00,3115.72,3116.37,3112.94,3113.53,2557.367,1543.184,1014.183,529.001,1.5216031031874917,-142518.86800000007,2557.367,1.0,-0.07028872941085007,-2.1899999999996,3116.4,3103.73,3135.691,-1886.271
2026-01-09 09:15:00,3113.52,3116.24,3112.01,3112.01,2952.8990000000003,1010.817,1942.082,-931.2650000000001,0.5204811125379876,-143450.1330000001,2952.8990000000003,1.0,-0.048819185940074394,-1.5099999999997635,3116.4,3107.48,3135.691,-931.2650000000001
2026-01-09 09:20:00,3112.01,3112.63,3104.32,3105.67,6479.843,2622.282,3857.561,-1235.279,0.6797771960054553,-144685.4120000001,6479.843000000001,1.0000000000000002,-0.20372685177747485,-6.3400000000001455,3116.4,3105.67,3135.691,-1235.279
2026-01-09 09:25:00,3105.67,3144.54,3098.03,3137.97,78716.171,52559.91,26156.261,26403.649000000005,2.009458079654428,-118281.7630000001,78716.171,1.0,1.040033229544668,32.29999999999973,3137.97,3105.67,26403.649000000005,-1235.279
2026-01-09 09:30:00,3137.97,3147.0,3106.09,3107.6,45612.31,19754.724,25857.586,-6102.862000000001,0.7639817576165076,-124384.62500000009,45612.31,1.0,-0.9678231468114751,-30.36999999999989,3137.97,3105.67,26403.649000000005,-6102.862000000001
2026-01-09 09:35:00,3107.59,3108.58,3080.01,3094.35,84691.303,31220.72,53470.583,-22249.862999999998,0.5838859097534059,-146634.48800000007,84691.303,1.0,-0.4263740507143732,-13.240000000000236,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 09:40:00,3094.35,3098.01,3092.0,3098.0,9980.811,5695.273,4285.538,1409.7350000000006,1.3289516975464926,-145224.75300000008,9980.811,1.0,0.11795692148592885,3.650000000000091,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 09:45:00,3098.01,3105.0,3097.34,3104.5,9392.231,5909.52,3482.711,2426.8090000000007,1.69681607230689,-142797.94400000008,9392.231,1.0,0.20981278244027735,6.489999999999782,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 09:50:00,3104.5,3104.64,3097.8,3103.58,6004.533,2262.099,3742.434,-1480.335,0.604445930108587,-144278.27900000007,6004.533,1.0,-0.02963440167499387,-0.9200000000000728,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 09:55:00,3103.58,3104.87,3102.38,3104.49,3236.42,2093.327,1143.093,950.2340000000002,1.8312831939308527,-143328.04500000007,3236.42,1.0,0.029320977709601515,0.9099999999998545,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 10:00:00,3104.48,3112.0,3102.3,3109.99,8567.898,4678.127,3889.771,788.3560000000002,1.202674141999619,-142539.68900000007,8567.898000000001,1.0000000000000002,0.17716275459092046,5.5099999999997635,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 10:05:00,3109.99,3125.0,3109.98,3120.87,22124.942,11880.865,10244.077,1636.7880000000005,1.1597789630046709,-140902.90100000007,22124.942,1.0,0.3498403531844163,10.88000000000011,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 10:10:00,3120.86,3124.64,3120.26,3121.74,9310.223,3479.394,5830.829,-2351.435,0.5967237248768571,-143254.33600000007,9310.223,1.0,0.02787684203442442,0.8799999999996544,3137.97,3094.35,26403.649000000005,-22249.862999999998
2026-01-09 10:15:00,3121.74,3123.0,3119.0,3120.65,8618.512,3254.965,5363.547,-2108.5819999999994,0.6068679923938395,-145362.91800000006,8618.511999999999,0.9999999999999998,-0.034916424814357416,-1.0899999999996908,3121.74,3094.35,2426.8090000000007,-22249.862999999998
2026-01-09 10:20:00,3120.65,3124.99,3120.48,3121.12,5781.6759999999995,3187.96,2593.716,594.2440000000001,1.2291091237436944,-144768.67400000006,5781.6759999999995,1.0,0.015060964863078397,0.4699999999997999,3121.74,3094.35,2426.8090000000007,-22249.862999999998
2026-01-09 10:25:00,3121.12,3121.45,3115.5,3116.46,5126.322,1973.612,3152.71,-1179.098,0.6260049290927487,-145947.77200000006,5126.322,1.0,-0.1493053775567743,-4.6599999999998545,3121.74,3098.0,2426.8090000000007,-2351.435
2026-01-09 10:30:00,3116.46,3119.59,3113.23,3114.2,5338.6,1834.681,3503.919,-1669.2379999999998,0.5236082797576086,-147617.01000000007,5338.6,1.0,-0.07251817767596203,-2.2600000000002183,3121.74,3103.58,2426.8090000000007,-2351.435
2026-01-09 10:35:00,3114.21,3117.5,3113.32,3113.32,3506.141,1907.072,1599.069,308.00299999999993,1.1926139522434616,-147309.00700000007,3506.1409999999996,0.9999999999999999,-0.028257658467656377,-0.8899999999998727,3121.74,3103.58,1636.7880000000005,-2351.435
2026-01-09 10:40:00,3113.32,3114.7,3110.94,3114.7,4399.4400000000005,2022.038,2377.402,-355.36400000000003,0.8505242277073881,-147664.37100000007,4399.4400000000005,1.0,0.044325671630285335,1.3799999999996544,3121.74,3104.49,1636.7880000000005,-2351.435
2026-01-09 10:45:00,3114.69,3116.63,3109.25,3109.66,4556.2080000000005,2055.418,2500.79,-445.37199999999984,0.8219074772371932,-148109.74300000007,4556.2080000000005,1.0,-0.1618133367579544,-5.0300000000002,3121.74,3109.66,1636.7880000000005,-2351.435
2026-01-09 10:50:00,3109.66,3110.25,3105.32,3106.45,7029.097,2564.935,4464.162,-1899.2270000000003,0.5745613622444705,-150008.9700000001,7029.097,1.0,-0.10322671931979333,-3.2100000000000364,3121.74,3106.45,1636.7880000000005,-2351.435
2026-01-09 10:55:00,3106.46,3108.29,3105.55,3108.15,6036.575,4434.344,1602.231,2832.1130000000003,2.767605919496003,-147176.85700000008,6036.575,1.0,0.054724846689957474,1.6900000000000546,3121.74,3106.45,2832.1130000000003,-2351.435
2026-01-09 11:00:00,3108.16,3109.38,3105.23,3109.38,3782.686,2578.517,1204.169,1374.3479999999997,2.141324847259811,-145802.50900000008,3782.6859999999997,0.9999999999999999,0.03957337966313812,1.2200000000002547,3121.12,3106.45,2832.1130000000003,-2108.5819999999994
2026-01-09 11:05:00,3109.38,3115.42,3108.0,3113.43,8491.582,6816.339,1675.243,5141.096,4.068865830210901,-140661.4130000001,8491.582,1.0,0.13025104683248578,4.049999999999727,3121.12,3106.45,5141.096,-1899.2270000000003
2026-01-09 11:10:00,3113.44,3116.0,3112.83,3113.37,1931.9,996.21,935.69,60.51999999999998,1.064679541301072,-140600.8930000001,1931.9,1.0,-0.0019271350247151986,-0.07000000000016371,3116.46,3106.45,5141.096,-1899.2270000000003
2026-01-09 11:15:00,3113.37,3113.69,3108.26,3112.99,3441.38,1223.614,2217.766,-994.152,0.5517326895623794,-141595.0450000001,3441.38,1.0,-0.012205423704858553,-0.38000000000010914,3114.7,3106.45,5141.096,-1899.2270000000003
2026-01-09 11:20:00,3112.99,3116.78,3108.0,3108.01,4109.352,1646.615,2462.737,-816.1220000000001,0.6686117924894132,-142411.1670000001,4109.352,1.0,-0.15997481520979573,-4.979999999999563,3114.7,3106.45,5141.096,-1899.2270000000003
2026-01-09 11:25:00,3108.01,3108.43,3101.59,3106.35,7783.965,3212.629,4571.336,-1358.7070000000003,0.7027768249807058,-143769.8740000001,7783.965,1.0,-0.053410381562490894,-1.6600000000003092,3114.7,3106.35,5141.096,-1899.2270000000003
2026-01-09 11:30:00,3106.36,3109.33,3103.96,3109.29,3263.773,1528.238,1735.535,-207.29700000000003,0.880557292131821,-143977.1710000001,3263.773,1.0,0.09464484040755394,2.9299999999998363,3113.43,3106.35,5141.096,-1899.2270000000003
2026-01-09 11:35:00,3109.29,3116.0,3108.38,3115.24,5796.16,4392.226,1403.934,2988.2919999999995,3.1285131637242203,-140988.8790000001,5796.16,1.0,0.19136201512242046,5.949999999999818,3115.24,3106.35,5141.096,-1899.2270000000003
2026-01-09 11:40:00,3115.23,3115.99,3112.73,3113.74,4105.137000000001,2152.475,1952.662,199.81299999999987,1.1023285135881171,-140789.0660000001,4105.137,0.9999999999999998,-0.048150383277045794,-1.4900000000002365,3115.24,3106.35,5141.096,-1358.7070000000003
2026-01-09 11:45:00,3113.73,3119.87,3113.17,3117.26,6204.545,3923.825,2280.72,1643.105,1.7204325826931848,-139145.9610000001,6204.545,1.0,0.11304733214720919,3.5300000000002,3117.26,3106.35,5141.096,-1358.7070000000003
2026-01-09 11:50:00,3117.26,3119.8,3116.51,3119.8,2456.21,1245.847,1210.363,35.483999999999924,1.0293168247872746,-139110.4770000001,2456.21,1.0,0.0814818141573026,2.5399999999999636,3119.8,3106.35,5141.096,-1358.7070000000003
2026-01-09 11:55:00,3119.8,3120.0,3117.6,3118.47,3681.404,1576.094,2105.31,-529.2159999999999,0.7486279930271552,-139639.6930000001,3681.404,1.0,-0.04263093788064998,-1.330000000000382,3119.8,3106.35,2988.2919999999995,-1358.7070000000003
2026-01-09 12:00:00,3118.48,3121.15,3116.41,3120.84,5834.495000000001,3815.905,2018.59,1797.3150000000003,1.8903814048419938,-137842.37800000008,5834.495,0.9999999999999999,0.07599880710733586,2.3600000000001273,3120.84,3106.35,2988.2919999999995,-1358.7070000000003
2026-01-09 12:05:00,3120.8,3120.81,3117.16,3117.94,2567.652,652.626,1915.026,-1262.4,0.3407922398964818,-139104.77800000008,2567.652,1.0,-0.09292370002947914,-2.8600000000001273,3120.84,3106.35,2988.2919999999995,-1358.7070000000003
2026-01-09 12:10:00,3117.95,3117.95,3114.11,3115.7,1638.242,563.45,1074.792,-511.34199999999987,0.5242409694154777,-139616.12000000008,1638.242,1.0,-0.07184230613803688,-2.25,3120.84,3106.35,2988.2919999999995,-1358.7070000000003
2026-01-09 12:15:00,3115.7,3118.09,3114.85,3117.84,1757.4769999999999,1275.475,482.002,793.473,2.6462027128518137,-138822.64700000008,1757.4769999999999,1.0,0.06868440478866589,2.1400000000003274,3120.84,3109.29,2988.2919999999995,-1262.4
2026-01-09 12:20:00,3117.83,3120.0,3117.83,3119.99,2160.794,1244.356,916.438,327.918,1.357817986595929,-138494.72900000008,2160.794,1.0,0.06895799656170265,2.1599999999998545,3120.84,3113.74,2988.2919999999995,-1262.4
2026-01-09 12:25:00,3120.0,3122.89,3120.0,3121.05,4406.866,2698.613,1708.253,990.3599999999999,1.5797501892284105,-137504.3690000001,4406.866,1.0,0.03397446786690406,1.050000000000182,3121.05,3113.74,1797.3150000000003,-1262.4
2026-01-09 12:30:00,3121.05,3122.88,3114.34,3115.6,6271.900000000001,1693.521,4578.379,-2884.858,0.36989532758209837,-140389.2270000001,6271.9,0.9999999999999999,-0.17462072059083455,-5.450000000000273,3121.05,3115.6,1797.3150000000003,-2884.858
